date,ticker,etf_inflow,etf_outflow,netflow,aum,sector_rotation,institutional_flow,retail_flow,flow_momentum,smart_money_score,data_type
2025-11-25,SOXX,1310330834,2304629,1308026205,396656997834,ai,190351873,-839149751,-45.93,35.84,etf_flow
2025-11-25,IBIT,4007434112,318188028,3689246084,429923726270,energy,-865228289,811725030,77.61,18.04,etf_flow
2025-11-26,QQQ,1334312712,1644867948,-310555236,190841016905,energy,1870767573,-525019176,14.43,92.52,etf_flow
2025-11-26,SPY,1122366219,2844759243,-1722393024,347828398414,ai,1793506545,-608186497,16.83,16.45,etf_flow
2025-11-26,ARKK,4246639806,1845119189,2401520617,397195924098,ai,149308408,-362244043,19.85,25.92,etf_flow
2025-11-26,SOXX,4432622890,3338828965,1093793925,189129919505,energy,1291888929,472724256,95.92,42.22,etf_flow
2025-11-26,IBIT,4328187370,624413501,3703773869,79386268591,energy,-1470616579,-669876067,-79.31,9.07,etf_flow
2025-11-27,QQQ,4935624149,71561034,4864063115,385236417597,ai,-339321949,989190962,27.55,9.02,etf_flow
2025-11-27,SPY,1836902535,3693702964,-1856800429,107698081971,financials,654384247,372086490,46.07,8.24,etf_flow
2025-11-27,ARKK,4688760,1573027428,-1568338668,329190473675,energy,-1114210222,504923399,-48.64,83.75,etf_flow
2025-11-27,SOXX,1125394107,1290543296,-165149189,299840283217,energy,390654321,95188274,-63.88,22.3,etf_flow
2025-11-27,IBIT,1294613100,2909529849,-1614916749,269998284113,financials,-649165821,790604094,-70.96,59.77,etf_flow
2025-11-28,QQQ,1846225673,2464224360,-617998687,366918824244,energy,-1510171475,867223745,31.68,53.38,etf_flow
2025-11-28,SPY,445341983,3418489811,-2973147828,457343135895,financials,799162499,-988660066,-47.33,65.19,etf_flow
2025-11-28,ARKK,4155907435,2366832966,1789074469,447270517227,tech,-722618840,-449424463,93.19,52.68,etf_flow
2025-11-28,SOXX,2076951655,1169335015,907616640,294466789701,tech,-18320860,-941208907,86.6,6.99,etf_flow
2025-11-28,IBIT,3964311422,1448162537,2516148885,199989408954,ai,1591744008,126197641,6.71,95.27,etf_flow
2025-12-01,QQQ,678385208,3186400489,-2508015281,474004352236,financials,1998672722,910749441,7.74,28.16,etf_flow
2025-12-01,SPY,2862918624,1691741458,1171177166,490011342019,financials,-1690451615,42991111,69.15,61.98,etf_flow
2025-12-01,ARKK,2468704042,2646625162,-177921120,193994793555,financials,233812455,139201332,-51.0,60.77,etf_flow
2025-12-01,SOXX,4850345168,3379588177,1470756991,394405775760,ai,1323738740,-109488236,54.49,11.75,etf_flow
2025-12-01,IBIT,1564474465,1624365660,-59891195,338268421278,ai,-1996691746,277899438,99.79,10.34,etf_flow
2025-12-02,QQQ,1663411577,328590553,1334821024,125485802774,energy,-1379215463,250179828,-84.56,0.7,etf_flow
2025-12-02,SPY,3992048715,2558081219,1433967496,246688892307,financials,1227829602,-695331135,-4.21,7.54,etf_flow
2025-12-02,ARKK,1189739045,3583012204,-2393273159,317295628503,tech,-201834000,-483270234,-90.12,27.68,etf_flow
2025-12-02,SOXX,1051917615,3576999801,-2525082186,428100871329,tech,1252789223,893354552,-57.3,96.77,etf_flow
2025-12-02,IBIT,3916557381,1840130316,2076427065,164298489360,ai,-1298345581,-129955339,-37.43,83.81,etf_flow
2025-12-03,QQQ,1276451479,1948569203,-672117724,330089342298,tech,-1589225189,767915959,-85.53,47.3,etf_flow
2025-12-03,SPY,1343429184,2910131893,-1566702709,115417735733,financials,-949021532,-421742272,65.25,61.34,etf_flow
2025-12-03,ARKK,174962840,3188552803,-3013589963,66913846115,ai,1222185496,806072915,-65.15,18.85,etf_flow
2025-12-03,SOXX,3588678378,1681898853,1906779525,321159400145,tech,-658487338,-635794462,12.98,4.66,etf_flow
2025-12-03,IBIT,540158053,1552927220,-1012769167,403081826797,ai,591485597,-651013871,-92.31,72.84,etf_flow
2025-12-04,QQQ,4732835156,2796657172,1936177984,376164842709,financials,1091111065,433650398,12.95,98.82,etf_flow
2025-12-04,SPY,1495327065,811399155,683927910,38204365625,ai,311946772,-110730087,-58.54,98.21,etf_flow
2025-12-04,ARKK,4651938185,1332404510,3319533675,4737947502,financials,-1374797070,-165637125,-12.8,16.9,etf_flow
2025-12-04,SOXX,1233459225,382132917,851326308,274089706202,tech,105785687,-251129621,-20.67,47.39,etf_flow
2025-12-04,IBIT,1886688152,633931092,1252757060,437687462865,financials,-819618128,-281635467,21.28,34.19,etf_flow
2025-12-05,QQQ,624055866,3393857094,-2769801228,19433442484,tech,1814516500,-316642915,-52.3,4.17,etf_flow
2025-12-05,SPY,138324987,742129444,-603804457,434314212768,ai,761014123,-64422758,3.94,11.19,etf_flow
2025-12-05,ARKK,735891270,2326493558,-1590602288,18447092890,energy,-1440175178,-425921549,-9.5,25.48,etf_flow
2025-12-05,SOXX,374054001,1519498033,-1145444032,146623240823,energy,1498075805,48011747,-21.51,77.56,etf_flow
2025-12-05,IBIT,1477552761,3401268386,-1923715625,411437473444,energy,-47288092,362035980,56.32,22.95,etf_flow
2025-12-08,QQQ,3117563238,1548644222,1568919016,311103059159,financials,1340864575,-826024927,30.19,56.34,etf_flow
2025-12-08,SPY,1534957726,2794729114,-1259771388,437027251414,financials,-1972551371,-793920436,-12.93,66.79,etf_flow
2025-12-08,ARKK,4842908921,1287985578,3554923343,321690429928,energy,1801037179,-885651069,-51.7,34.44,etf_flow
2025-12-08,SOXX,1666648562,246818316,1419830246,246877547274,financials,1211273200,141814084,-26.62,92.06,etf_flow
2025-12-08,IBIT,4421831609,3308194636,1113636973,41520539519,ai,603186192,-645077099,-57.21,51.99,etf_flow
2025-12-09,QQQ,991755274,3587401104,-2595645830,361441667319,energy,-1899401642,-664473231,-81.68,98.49,etf_flow
2025-12-09,SPY,2228288324,2639766996,-411478672,398630131352,tech,-15733503,-993273948,83.74,77.98,etf_flow
2025-12-09,ARKK,550405591,2023491876,-1473086285,112675048911,financials,-1643136486,474511904,13.22,87.55,etf_flow
2025-12-09,SOXX,3344239846,3830786105,-486546259,326857538598,tech,1493395131,-212279734,-9.75,0.29,etf_flow
2025-12-09,IBIT,4230824371,3792600366,438224005,272816728851,financials,-827402757,-672179888,-70.29,54.15,etf_flow
2025-12-10,QQQ,2939972141,3647741763,-707769622,155756648596,tech,1183127117,457698307,45.83,30.7,etf_flow
2025-12-10,SPY,1386000594,1295334916,90665678,168926276630,ai,-1489997664,53510207,4.72,79.97,etf_flow
2025-12-10,ARKK,274573617,2254259891,-1979686274,478543659307,tech,603667786,-466302432,-54.29,43.74,etf_flow
2025-12-10,SOXX,273376472,2712372518,-2438996046,448087919735,energy,1478495599,82900265,87.62,79.47,etf_flow
2025-12-10,IBIT,951003880,3209345212,-2258341332,348039987712,financials,-852323677,-401033284,-91.64,90.29,etf_flow
2025-12-11,QQQ,4254072147,1206165152,3047906995,39044092122,energy,-411285766,742361340,-22.05,52.69,etf_flow
2025-12-11,SPY,2873007133,802915900,2070091233,323806385963,tech,-546372947,-753491456,-52.44,57.09,etf_flow
2025-12-11,ARKK,1550328848,887477937,662850911,165311131064,tech,-1305595077,-114898072,-40.54,44.61,etf_flow
2025-12-11,SOXX,4029642183,3387266335,642375848,437400848987,financials,737377007,966822897,65.2,52.31,etf_flow
2025-12-11,IBIT,1202987325,2004473403,-801486078,297267468425,financials,431195011,35510955,20.2,82.7,etf_flow
2025-12-12,QQQ,1353770119,1998145266,-644375147,255360816569,energy,1118396753,-670828245,-91.46,40.97,etf_flow
2025-12-12,SPY,4662157383,602642657,4059514726,314587443024,energy,442633783,-113471573,-8.63,35.68,etf_flow
2025-12-12,ARKK,4207416845,2413748700,1793668145,314296383625,financials,-634396658,-786751492,-10.67,5.58,etf_flow
2025-12-12,SOXX,2542443301,3203776864,-661333563,373069720542,financials,-196206200,-599759579,-33.04,12.5,etf_flow
2025-12-12,IBIT,3118692286,2997739623,120952663,174594305747,energy,-1584680500,-681317897,-6.66,15.4,etf_flow
2025-12-15,QQQ,4800177565,1265377675,3534799890,387405184070,energy,-807449062,787463166,-34.9,97.63,etf_flow
2025-12-15,SPY,1814145864,1465310772,348835092,109264484842,tech,1969213974,-861425469,-72.52,6.76,etf_flow
2025-12-15,ARKK,3985839463,1629448176,2356391287,367546876765,ai,-484734015,-262824042,60.26,53.3,etf_flow
2025-12-15,SOXX,2685291785,1788236814,897054971,443505606633,energy,881632233,-312275000,19.78,58.24,etf_flow
2025-12-15,IBIT,3331557529,1746572761,1584984768,133630844821,ai,1178150903,828177325,68.65,25.59,etf_flow
2025-12-16,QQQ,4692267146,1492894760,3199372386,240033889806,energy,-1596507707,976157946,-57.97,39.05,etf_flow
2025-12-16,SPY,3371647111,1219211658,2152435453,405823491072,financials,1599962687,-809154157,-96.36,91.47,etf_flow
2025-12-16,ARKK,3396822867,2057453793,1339369074,336507194331,ai,-677749169,-79054437,-90.88,33.17,etf_flow
2025-12-16,SOXX,4401738539,2249113857,2152624682,168445021879,energy,-1780172253,910770240,-78.55,85.0,etf_flow
2025-12-16,IBIT,3198011744,10131330,3187880414,342162127496,financials,243061434,-579020841,60.95,64.93,etf_flow
2025-12-17,QQQ,4334723156,1035321347,3299401809,475808557825,energy,388421751,-417652000,37.61,75.29,etf_flow
2025-12-17,SPY,3431396505,289092835,3142303670,111010651314,ai,1108885226,953801792,14.46,7.21,etf_flow
2025-12-17,ARKK,1967424222,592616364,1374807858,498439900002,energy,-970794938,-255914586,44.68,92.24,etf_flow
2025-12-17,SOXX,1730216516,746529677,983686839,397377241634,ai,-1425255102,-779443118,-9.64,60.53,etf_flow
2025-12-17,IBIT,2477154217,2840231221,-363077004,368730221355,energy,588448741,-408626108,-20.3,75.61,etf_flow
2025-12-18,QQQ,4841272031,1608039735,3233232296,162532815322,ai,-499581795,689230155,-77.61,85.02,etf_flow
2025-12-18,SPY,1460961812,3388992637,-1928030825,13345449397,financials,-281311271,556437639,-43.48,62.28,etf_flow
2025-12-18,ARKK,1369990004,2217807242,-847817238,123936282347,tech,-1980083480,162277522,-49.9,42.06,etf_flow
2025-12-18,SOXX,2487860627,3479628465,-991767838,348689046984,ai,188649195,-791894748,-15.83,93.77,etf_flow
2025-12-18,IBIT,4727252855,905868212,3821384643,311136154574,energy,-340271754,135869438,-59.96,79.44,etf_flow
2025-12-19,QQQ,611668994,3104884698,-2493215704,431622921202,tech,1610238408,-608656380,-85.04,70.89,etf_flow
2025-12-19,SPY,3487394700,2554605692,932789008,191003797293,tech,1969236862,-827523138,-22.9,14.54,etf_flow
2025-12-19,ARKK,3387154399,3638242524,-251088125,120113482713,energy,-806220047,631595303,-56.01,26.64,etf_flow
2025-12-19,SOXX,1632437608,3100783205,-1468345597,71486878402,tech,-446375322,320067888,31.67,79.07,etf_flow
2025-12-19,IBIT,1772625106,2325448708,-552823602,198423937995,ai,-1796641739,927989318,-99.34,5.96,etf_flow
2025-12-22,QQQ,1342774969,1886838224,-544063255,379267394544,tech,49082965,596188767,-69.17,58.25,etf_flow
2025-12-22,SPY,4213816573,2464653927,1749162646,244249102573,energy,-1066582065,-190588173,8.62,2.26,etf_flow
2025-12-22,ARKK,2461176747,3715582474,-1254405727,130723540447,financials,207189818,-239022378,58.87,53.98,etf_flow
2025-12-22,SOXX,4246055160,565734886,3680320274,259868300763,financials,1272035079,-109177718,-3.87,13.03,etf_flow
2025-12-22,IBIT,3657396416,2788634332,868762084,121406870679,tech,-436009164,597931395,53.52,18.54,etf_flow
2025-12-23,QQQ,1155269793,1403632965,-248363172,322119483006,financials,1145914698,66126419,73.21,5.02,etf_flow
2025-12-23,SPY,1231610008,832675436,398934572,495545839580,financials,-517102844,-797402863,-46.95,5.37,etf_flow
2025-12-23,ARKK,2705279160,2230332785,474946375,191177996064,ai,-938574430,972618283,65.84,34.2,etf_flow
2025-12-23,SOXX,3218847002,777922607,2440924395,362218748632,financials,1021049886,387471386,-64.43,56.92,etf_flow
2025-12-23,IBIT,4989866504,3331082887,1658783617,226264404522,energy,-924201869,-559848353,-1.92,46.57,etf_flow
2025-12-24,QQQ,3524433157,1660149616,1864283541,154340609425,financials,-1572054547,-892171006,76.86,33.1,etf_flow
2025-12-24,SPY,1580687299,1091018118,489669181,441150942781,tech,212744761,-133287505,25.03,3.8,etf_flow
2025-12-24,ARKK,1287644408,3375000204,-2087355796,431290565101,tech,1884294965,-930984567,85.03,90.24,etf_flow
2025-12-24,SOXX,3537696418,1857472270,1680224148,111449795552,energy,1348530104,572293607,31.99,65.68,etf_flow
2025-12-24,IBIT,2206543483,34488366,2172055117,78121386465,tech,-1104704606,-966625390,51.49,25.26,etf_flow
2025-12-25,QQQ,1949523907,1115242426,834281481,383678730834,ai,606843677,942381095,-96.47,38.76,etf_flow
2025-12-25,SPY,3065884521,287861002,2778023519,356643607758,energy,1545814720,-315046604,16.05,93.23,etf_flow
2025-12-25,ARKK,2807846834,1128145871,1679700963,403821419679,financials,626170198,150373918,60.87,43.88,etf_flow
2025-12-25,SOXX,2649702832,825562198,1824140634,442711112099,financials,-1689039164,336410244,25.61,63.1,etf_flow
2025-12-25,IBIT,1364148686,1677505075,-313356389,154396608992,financials,1594729109,215604708,16.49,52.36,etf_flow
2025-12-26,QQQ,1256630274,553183190,703447084,1087407355,financials,-329738938,634633228,-2.89,98.23,etf_flow
2025-12-26,SPY,3827324588,388411369,3438913219,441344448974,tech,-303211965,-18025867,-90.12,80.5,etf_flow
2025-12-26,ARKK,3666394237,2323878648,1342515589,150789251280,ai,519905958,806039683,-8.27,45.22,etf_flow
2025-12-26,SOXX,538485679,2458298713,-1919813034,73714001380,ai,-202542460,508259831,55.41,69.71,etf_flow
2025-12-26,IBIT,3525932336,1644628267,1881304069,233781786492,financials,-1722426660,-214810253,56.46,56.46,etf_flow
2025-12-29,QQQ,1282773810,3099637404,-1816863594,450258912769,energy,1188599255,483747742,-72.76,86.05,etf_flow
2025-12-29,SPY,3179683985,1124485288,2055198697,227163615010,tech,1278646036,480254619,79.08,59.28,etf_flow
2025-12-29,ARKK,573969999,2308305727,-1734335728,325836259577,financials,-50287138,793074228,-28.29,38.63,etf_flow
2025-12-29,SOXX,2630874060,1044032422,1586841638,89652964307,financials,999253135,135807312,10.49,69.18,etf_flow
2025-12-29,IBIT,3227715246,1739301214,1488414032,6008302295,energy,1984057902,236832845,-98.26,37.94,etf_flow
2025-12-30,QQQ,3042453553,514984606,2527468947,496809992553,tech,-1157269455,-747359583,-86.24,50.98,etf_flow
2025-12-30,SPY,4834339711,581398273,4252941438,46273384999,financials,-144988522,-36688802,-97.94,37.91,etf_flow
2025-12-30,ARKK,1891235047,1970617429,-79382382,281998740960,financials,1249346380,-78260685,-19.95,77.75,etf_flow
2025-12-30,SOXX,2369084310,2195167336,173916974,179328629041,ai,123059865,-709369781,-17.93,59.98,etf_flow
2025-12-30,IBIT,3069687778,2880430784,189256994,275610965577,energy,1538554760,-435211458,-43.67,29.34,etf_flow
2025-12-31,QQQ,4022516454,3362217848,660298606,472329877586,financials,-1996133092,939678301,-44.49,73.18,etf_flow
2025-12-31,SPY,416147140,3134292454,-2718145314,183789333967,energy,1057791078,563350602,76.15,30.97,etf_flow
2025-12-31,ARKK,3025043851,1047167914,1977875937,327533206970,financials,661771962,-604296580,-86.47,66.52,etf_flow
2025-12-31,SOXX,2698469918,1886952326,811517592,366950461736,tech,-1343529574,-374298710,-16.84,61.1,etf_flow
2025-12-31,IBIT,3587769960,3759283530,-171513570,215691690371,ai,-156619710,-928890131,42.63,28.48,etf_flow
2026-01-01,QQQ,1633591939,644649734,988942205,387045091827,ai,-642627390,60789249,47.93,26.24,etf_flow
2026-01-01,SPY,202556239,2487461493,-2284905254,268895208331,financials,1196164667,866163336,-34.84,60.36,etf_flow
2026-01-01,ARKK,4604708485,3383242326,1221466159,102587554070,tech,-856011205,-771713444,-20.4,12.83,etf_flow
2026-01-01,SOXX,815897220,1789463925,-973566705,338781475956,ai,-484050267,-446699466,10.96,99.3,etf_flow
2026-01-01,IBIT,2768826337,3995727822,-1226901485,274240706131,ai,582534088,258779610,34.26,29.55,etf_flow
2026-01-02,QQQ,469539099,2463378289,-1993839190,179336760901,energy,-1231540566,-493360306,-26.36,77.28,etf_flow
2026-01-02,SPY,4612539362,3488542848,1123996514,483200647114,tech,1715184662,-793814894,-97.58,72.02,etf_flow
2026-01-02,ARKK,1926831095,2626988797,-700157702,55610202561,tech,-1281779766,354314227,-86.97,16.08,etf_flow
2026-01-02,SOXX,2525693724,1387477827,1138215897,138839310863,tech,-86117094,-95413584,85.79,67.25,etf_flow
2026-01-02,IBIT,2151088598,3274784855,-1123696257,400031175645,energy,-490923003,481099374,33.18,80.05,etf_flow
2026-01-05,QQQ,1087458301,3993244111,-2905785810,401071205858,tech,-451154735,-288345377,87.65,63.01,etf_flow
2026-01-05,SPY,3751731223,2174720900,1577010323,163972968128,ai,-1638438848,-525964062,-1.26,0.31,etf_flow
2026-01-05,ARKK,1353932668,793177537,560755131,244310552185,ai,1273605931,953030158,-94.26,30.42,etf_flow
2026-01-05,SOXX,4870315203,2929039556,1941275647,380158005023,financials,-228605872,-876597081,34.64,65.81,etf_flow
2026-01-05,IBIT,1571894108,2158905501,-587011393,167923109647,ai,-1146719078,-930753442,73.6,22.74,etf_flow
2026-01-06,QQQ,2757582795,887577682,1870005113,481604475232,ai,-538607082,-981730609,14.85,2.4,etf_flow
2026-01-06,SPY,4371924520,1215311132,3156613388,58292543215,tech,-838904784,451827595,69.67,27.6,etf_flow
2026-01-06,ARKK,4492243912,1945244135,2546999777,222603988368,ai,-1384406786,-666211332,71.98,0.61,etf_flow
2026-01-06,SOXX,281129747,2930619443,-2649489696,344322797933,financials,-1581653915,-494024395,-38.35,18.19,etf_flow
2026-01-06,IBIT,2277960013,3353856941,-1075896928,182222234945,ai,1312694297,-679038697,-25.83,19.59,etf_flow
2026-01-07,QQQ,1288030921,1096341711,191689210,115198999046,ai,-1565082972,162112482,42.05,36.0,etf_flow
2026-01-07,SPY,4779603961,3197770,4776406191,181009883686,ai,-1573456422,738849082,45.51,50.77,etf_flow
2026-01-07,ARKK,232822623,1058865721,-826043098,145002851626,ai,-1123145440,565331463,-36.27,8.59,etf_flow
2026-01-07,SOXX,2883785066,2425963273,457821793,422499220243,ai,-716330949,17183274,-19.11,75.62,etf_flow
2026-01-07,IBIT,686761784,1956040319,-1269278535,149615335675,ai,-577407109,-959459967,4.24,6.94,etf_flow
2026-01-08,QQQ,4310471974,2719541761,1590930213,451165912800,ai,-1735607679,-675702749,-1.66,32.06,etf_flow
2026-01-08,SPY,1196966863,3529462862,-2332495999,497888319306,financials,-130126110,794176324,-31.15,33.7,etf_flow
2026-01-08,ARKK,971976514,2581092245,-1609115731,15415981455,financials,38762714,-854878368,-90.42,95.8,etf_flow
2026-01-08,SOXX,2822523251,3196530781,-374007530,166426282642,ai,-718983427,-395134718,43.72,13.65,etf_flow
2026-01-08,IBIT,150829079,1141266806,-990437727,31603450860,ai,344514742,387215737,-53.09,45.04,etf_flow
2026-01-09,QQQ,2695979687,1337363534,1358616153,198788740251,ai,-954482792,782276722,-46.32,4.53,etf_flow
2026-01-09,SPY,39231792,2067990526,-2028758734,279824692321,ai,384533179,-454880264,33.77,73.34,etf_flow
2026-01-09,ARKK,3084542891,3110843699,-26300808,49986953147,energy,-1958307801,469418245,19.99,99.15,etf_flow
2026-01-09,SOXX,126279799,87840255,38439544,29646039014,energy,1063498832,-16478593,-58.12,49.41,etf_flow
2026-01-09,IBIT,3042708599,1387235609,1655472990,300937252135,tech,-466529310,-567900347,-11.89,71.48,etf_flow
2026-01-12,QQQ,4038450239,296958293,3741491946,89158693299,ai,120484946,-280372791,-78.71,2.09,etf_flow
2026-01-12,SPY,2859349617,3958672931,-1099323314,133597038017,energy,-1454001749,645102026,-95.04,21.51,etf_flow
2026-01-12,ARKK,3132814084,2742844867,389969217,467743013209,financials,-1487177726,35432128,94.13,1.68,etf_flow
2026-01-12,SOXX,3874833137,538470654,3336362483,84311148828,tech,621566549,-447458801,2.22,64.51,etf_flow
2026-01-12,IBIT,2078143656,604762859,1473380797,359312459276,financials,-1413860015,-560853948,78.83,1.54,etf_flow
2026-01-13,QQQ,4577522256,3794375729,783146527,66835854206,energy,1460672457,-22870594,-68.71,73.99,etf_flow
2026-01-13,SPY,1394875942,2186036546,-791160604,366553546691,tech,1648706305,-571036707,-64.67,56.75,etf_flow
2026-01-13,ARKK,4826605515,3735900781,1090704734,109433168860,energy,-288598445,-307688050,-52.04,15.13,etf_flow
2026-01-13,SOXX,4060258840,2233238211,1827020629,170499487057,financials,64754215,-537092998,-22.11,8.27,etf_flow
2026-01-13,IBIT,2339889816,3441728775,-1101838959,19643140284,tech,1615954046,417145769,-20.23,54.37,etf_flow
2026-01-14,QQQ,2492289803,72534944,2419754859,258390446062,financials,419056597,795053888,-16.46,61.87,etf_flow
2026-01-14,SPY,1170367762,1008292616,162075146,40330768532,energy,510776336,-464484734,-37.6,74.45,etf_flow
2026-01-14,ARKK,1272722755,722541009,550181746,126660013275,tech,439912164,-236912774,-55.6,16.22,etf_flow
2026-01-14,SOXX,2601310177,486665593,2114644584,359662079744,tech,1332292482,-276759183,3.65,12.23,etf_flow
2026-01-14,IBIT,1080446756,2380754610,-1300307854,1778400446,ai,358941986,-849140076,58.64,63.59,etf_flow
2026-01-15,QQQ,1873493021,2817121450,-943628429,53213900098,ai,-88969431,-262615725,-39.79,85.41,etf_flow
2026-01-15,SPY,2803267830,141831942,2661435888,470031580059,financials,-1082050333,209413100,57.19,92.59,etf_flow
2026-01-15,ARKK,4154977979,1365756172,2789221807,491112892294,ai,-1946691507,-265069236,63.54,46.06,etf_flow
2026-01-15,SOXX,575340224,118859150,456481074,8890568340,tech,1040824200,-563821049,-75.85,1.08,etf_flow
2026-01-15,IBIT,4641537316,522335133,4119202183,124068124520,tech,-575542872,-409911080,-27.03,79.46,etf_flow
2026-01-16,QQQ,1784038503,431237470,1352801033,43695992649,financials,-931616019,551631501,-1.43,43.43,etf_flow
2026-01-16,SPY,119487312,1678714958,-1559227646,292476213305,energy,970584676,-168031839,-51.67,42.57,etf_flow
2026-01-16,ARKK,555079344,2376228179,-1821148835,406081562135,tech,-951735614,731079657,63.92,42.95,etf_flow
2026-01-16,SOXX,3301826399,2399766946,902059453,132577157041,energy,755705808,-384242380,67.98,8.46,etf_flow
2026-01-16,IBIT,2777795721,749905187,2027890534,94640475216,energy,1337308864,84475161,-22.37,6.35,etf_flow
2026-01-19,QQQ,536754527,56766836,479987691,183756606418,energy,1868457316,-761116664,97.86,59.03,etf_flow
2026-01-19,SPY,4789784907,2283840243,2505944664,496643697262,tech,-1076345960,500531907,83.35,45.56,etf_flow
2026-01-19,ARKK,3489586804,72619626,3416967178,28710469797,financials,1239873423,799114800,-31.64,41.09,etf_flow
2026-01-19,SOXX,4411215384,794782291,3616433093,359404984504,tech,1712943901,-106508836,36.56,90.07,etf_flow
2026-01-19,IBIT,1191928150,2394055133,-1202126983,182547470896,energy,269138344,563282883,15.47,12.21,etf_flow
2026-01-20,QQQ,2863079808,1497563979,1365515829,455274142097,energy,-605626558,524898667,-99.27,47.36,etf_flow
2026-01-20,SPY,1770340560,1446133719,324206841,88695084758,tech,-1570852638,988712457,4.24,51.48,etf_flow
2026-01-20,ARKK,3805737377,1124988991,2680748386,14382149256,tech,1878742755,-48451054,-80.38,12.44,etf_flow
2026-01-20,SOXX,2637040488,910677593,1726362895,235126687084,ai,-1728797409,-902789316,-65.15,40.1,etf_flow
2026-01-20,IBIT,3333902683,2810760211,523142472,461706196783,ai,-682279596,-155903933,-26.7,74.42,etf_flow
2026-01-21,QQQ,312800579,1107955817,-795155238,444569833449,financials,677237237,-713308974,-7.52,97.42,etf_flow
2026-01-21,SPY,1373999543,1529085047,-155085504,97486455592,energy,178189972,37204944,77.05,42.16,etf_flow
2026-01-21,ARKK,3122307920,1488615240,1633692680,369989474723,energy,602259099,383880390,-75.4,71.57,etf_flow
2026-01-21,SOXX,4770842800,3323438702,1447404098,354397774279,energy,1770644892,-429112352,9.25,49.16,etf_flow
2026-01-21,IBIT,4876578439,2064426313,2812152126,11472208619,financials,825366770,-146445650,47.45,37.8,etf_flow
2026-01-22,QQQ,2063973588,711834778,1352138810,274588696942,energy,-1951142749,-209824391,-58.99,65.98,etf_flow
2026-01-22,SPY,3025122606,2743800179,281322427,302569168347,energy,-1925412957,284067297,-19.29,96.99,etf_flow
2026-01-22,ARKK,730640150,3361786409,-2631146259,229841903400,tech,1511987603,-11967405,70.61,87.4,etf_flow
2026-01-22,SOXX,3598515313,422242128,3176273185,7135681401,financials,1274222048,-585451854,-68.9,41.34,etf_flow
2026-01-22,IBIT,1311309114,902283874,409025240,15907780615,tech,1808423212,901429290,-51.56,47.06,etf_flow
2026-01-23,QQQ,746648616,1078807117,-332158501,447633287898,energy,272354358,-296492473,95.83,1.79,etf_flow
2026-01-23,SPY,12710546,3509243031,-3496532485,196006711616,financials,452235807,378954907,-78.0,76.26,etf_flow
2026-01-23,ARKK,4379489944,3862979319,516510625,244281433215,ai,926721137,406040171,58.41,45.67,etf_flow
2026-01-23,SOXX,1586662447,2864380115,-1277717668,477329062477,ai,531429413,427335128,-81.38,22.19,etf_flow
2026-01-23,IBIT,815046805,3123915793,-2308868988,224281254522,tech,716657557,-736206834,-64.23,37.74,etf_flow
2026-01-26,QQQ,1531257474,855647292,675610182,88544873634,tech,705770780,-903609094,70.86,16.5,etf_flow
2026-01-26,SPY,3403245886,3568419469,-165173583,99869104922,tech,1938463293,460091387,-19.18,36.89,etf_flow
2026-01-26,ARKK,4621117589,2808264661,1812852928,143258076077,financials,1137034370,-852185120,-65.83,88.25,etf_flow
2026-01-26,SOXX,3133061072,1286508343,1846552729,9936054769,tech,-1188718058,271987215,-89.02,46.96,etf_flow
2026-01-26,IBIT,2686226420,1032076613,1654149807,267360756650,energy,-276966395,317753234,-0.27,89.98,etf_flow
2026-01-27,QQQ,2618311623,3787430285,-1169118662,399609645516,energy,994496215,-144369135,-5.52,93.73,etf_flow
2026-01-27,SPY,1710779429,1744554412,-33774983,367568402328,tech,874990969,-23370577,-95.57,91.2,etf_flow
2026-01-27,ARKK,1587898352,1850648239,-262749887,105985676628,energy,-8874122,-447398077,-79.1,57.27,etf_flow
2026-01-27,SOXX,1472963878,3536792199,-2063828321,73118962133,energy,733046675,445457874,5.97,79.91,etf_flow
2026-01-27,IBIT,3373623489,3459009268,-85385779,304499181638,tech,1859516821,717652528,48.13,72.63,etf_flow
2026-01-28,QQQ,327301640,467992398,-140690758,99297760945,tech,-1649603270,-96523724,-69.89,73.18,etf_flow
2026-01-28,SPY,2533636660,1902745850,630890810,298516464428,energy,428135776,-520316967,-27.18,61.03,etf_flow
2026-01-28,ARKK,2045342226,1079082410,966259816,374941583886,energy,-109289628,667606754,80.17,41.73,etf_flow
2026-01-28,SOXX,421978447,1412473328,-990494881,173013882528,energy,40234265,-85785345,-12.16,13.54,etf_flow
2026-01-28,IBIT,3968823778,934443565,3034380213,393726573240,tech,-2300384,396462340,-13.55,7.79,etf_flow
2026-01-29,QQQ,980823101,519838841,460984260,60148420860,energy,20002845,682190193,-52.36,56.96,etf_flow
2026-01-29,SPY,916786766,661444282,255342484,92390328724,energy,-1696070814,-376769788,10.45,62.0,etf_flow
2026-01-29,ARKK,2880894352,1768695667,1112198685,360942849304,energy,1594474027,-886979823,86.0,11.16,etf_flow
2026-01-29,SOXX,1558709902,2056652358,-497942456,243989727376,ai,-1378925121,-42343127,-93.79,85.76,etf_flow
2026-01-29,IBIT,1015478472,1809646076,-794167604,369007806034,ai,-433238578,545352072,-59.44,10.44,etf_flow
2026-01-30,QQQ,952080165,34024573,918055592,343068487109,financials,1320908966,-275654663,-9.71,72.87,etf_flow
